Name,Year,Count,Sex,Rank
Esme,2019,99,F,1
Sofia,2019,99,F,2
Erin,2019,98,F,3
Hallie,2019,97,F,4
Molly,2019,95,F,5
Ayla,2019,93,F,6
Emilia,2019,93,F,7
Layla,2019,93,F,8
Katie,2019,91,F,9
Sienna,2019,90,F,10
Alana,2019,9,F,11
Alexis,2019,9,F,12
Aliyah,2019,9,F,13
Amina,2019,9,F,14
Anaya,2019,9,F,15
Aya,2019,9,F,16
Ayesha,2019,9,F,17
Carla,2019,9,F,18
Claudia,2019,9,F,19
Demi,2019,9,F,20
Elara,2019,9,F,21
Ellie-Mae,2019,9,F,22
Elspeth,2019,9,F,23
Emelie,2019,9,F,24
Farah,2019,9,F,25
Hania,2019,9,F,26
Haniya,2019,9,F,27
Joy,2019,9,F,28
Kara,2019,9,F,29=
Kendall,2019,9,F,29=
Lacie,2019,9,F,29=
Lia,2019,9,F,32=
Marlie,2019,9,F,32=
Michaela,2019,9,F,34
Nyla,2019,9,F,35
Pixie,2019,9,F,36
Polly,2019,9,F,37
Pyper,2019,9,F,38
Wynter,2019,9,F,39
Yasmin,2019,9,F,40=
Niamh,2019,88,F,40=
Alice,2019,87,F,42
Amber,2019,86,F,43=
Bonnie,2019,82,F,43=
Maya,2019,82,F,45
Alayna,2019,8,F,46
Alicja,2019,8,F,47
Amira,2019,8,F,48=
Ava-Rose,2019,8,F,48=
Ayat,2019,8,F,48=
Camryn,2019,8,F,51
Carmen,2019,8,F,52
Carys,2019,8,F,53
Catriona,2019,8,F,54
Dani,2019,8,F,55
Darci,2019,8,F,56=
Eilish,2019,8,F,56=
Ferne,2019,8,F,58
Hali,2019,8,F,59=
Hareem,2019,8,F,59=
Harleigh,2019,8,F,61
Hayden,2019,8,F,62=
Jade,2019,8,F,62=
Juliet,2019,8,F,64
Kallie,2019,8,F,65
Karis,2019,8,F,66
Kayleigh,2019,8,F,67
Leona,2019,8,F,68
Lila,2019,8,F,69
Maisy,2019,8,F,70
Meghan,2019,8,F,71
Melanie,2019,8,F,72
Mirryn,2019,8,F,73
Nellie,2019,8,F,74=
Nuala,2019,8,F,74=
Pearl,2019,8,F,76
Rachael,2019,8,F,77
Rona,2019,8,F,78=
Rylee,2019,8,F,78=
Ryleigh,2019,8,F,80
Safa,2019,8,F,81
Siena,2019,8,F,82=
Skyler,2019,8,F,82=
Sydney,2019,8,F,84
Tara,2019,8,F,85=
Zarah,2019,8,F,85=
Zoe,2019,79,F,85=
Ada,2019,77,F,88
Hollie,2019,77,F,89
Bella,2019,76,F,90
Luna,2019,75,F,91
Thea,2019,75,F,92=
Rose,2019,74,F,92=
Abigail,2019,73,F,92=
Summer,2019,72,F,92=
Callie,2019,71,F,96
Aida,2019,7,F,97=
Aiza,2019,7,F,97=
Alaya,2019,7,F,97=
Alia,2019,7,F,100=
Alicia,2019,7,F,100=
Alix,2019,7,F,100=
Amal,2019,7,F,100=
Aubree,2019,7,F,100=
Ava-Grace,2019,7,F,100=
Blanka,2019,7,F,100=
Blayke,2019,7,F,107=
Cadence,2019,7,F,107=
Caitlyn,2019,7,F,107=
Cassidy,2019,7,F,107=
Celeste,2019,7,F,107=
Chelsea,2019,7,F,107=
Chiara,2019,7,F,113=
Constance,2019,7,F,113=
Eadie,2019,7,F,113=
Ellen,2019,7,F,113=
Etta,2019,7,F,117=
Hailie,2019,7,F,117=
India,2019,7,F,117=
Ivy-Rose,2019,7,F,117=
Jorgia,2019,7,F,117=
Kiana,2019,7,F,117=
Kyla,2019,7,F,123=
Louise,2019,7,F,123=
Margo,2019,7,F,123=
Merida,2019,7,F,126=
Milana,2019,7,F,126=
Milly,2019,7,F,126=
Miya,2019,7,F,129=
Mylie,2019,7,F,129=
Nancy,2019,7,F,129=
Nell,2019,7,F,129=
Olivia-Rose,2019,7,F,129=
Raya,2019,7,F,134=
Rhona,2019,7,F,134=
Roisin,2019,7,F,136=
Ruth,2019,7,F,136=
Sofie,2019,7,F,136=
Susanna,2019,7,F,139
Syeda,2019,7,F,140=
Sylvie,2019,7,F,140=
Verity,2019,7,F,140=
Hope,2019,69,F,140=
Lexi,2019,67,F,144=
Iona,2019,66,F,144=
Elsie,2019,65,F,144=
Leah,2019,63,F,144=
Scarlett,2019,62,F,144=
Julia,2019,61,F,144=
Violet,2019,61,F,150=
Myla,2019,60,F,150=
Adeline,2019,6,F,152=
Adriana,2019,6,F,152=
Ailie,2019,6,F,154=
Alaia,2019,6,F,154=
Aleksandra,2019,6,F,154=
Alexandria,2019,6,F,154=
Alissa,2019,6,F,158=
Ana,2019,6,F,158=
Annabella,2019,6,F,158=
Antonia,2019,6,F,158=
Antonina,2019,6,F,158=
Arla,2019,6,F,158=
Arwen,2019,6,F,164=
Caragh,2019,6,F,164=
Celine,2019,6,F,164=
Claire,2019,6,F,164=
Diana,2019,6,F,168=
Ellie-May,2019,6,F,168=
Elsa,2019,6,F,168=
Eshal,2019,6,F,168=
Fatimah,2019,6,F,168=
Frida,2019,6,F,168=
Genevieve,2019,6,F,168=
Gloria,2019,6,F,175=
Greta,2019,6,F,175=
Haleema,2019,6,F,175=
Ida,2019,6,F,175=
Iga,2019,6,F,175=
Ilaria,2019,6,F,175=
Indi,2019,6,F,175=
Isla-Rose,2019,6,F,182=
Jorja,2019,6,F,182=
Juno,2019,6,F,182=
Kaci,2019,6,F,185=
Kacie,2019,6,F,185=
Kadie,2019,6,F,185=
Katy,2019,6,F,185=
Kaya,2019,6,F,185=
Khadija,2019,6,F,185=
Kirsty,2019,6,F,191=
Kitty,2019,6,F,191=
Kyra,2019,6,F,191=
Leyla,2019,6,F,191=
Lilia,2019,6,F,191=
Lilly-Mae,2019,6,F,191=
Lily-Rose,2019,6,F,191=
Luci,2019,6,F,191=
Mackenzie,2019,6,F,199=
Makayla,2019,6,F,199=
Marwa,2019,6,F,199=
Mila-Rose,2019,6,F,199=
Murren,2019,6,F,199=
Naya,2019,6,F,199=
Nelly,2019,6,F,199=
Noor,2019,6,F,206=
Oonagh,2019,6,F,206=
Ottilie,2019,6,F,206=
Presley,2019,6,F,206=
Rae,2019,6,F,206=
Rhia,2019,6,F,206=
Rhiannon,2019,6,F,206=
Robin,2019,6,F,206=
Sally,2019,6,F,206=
Stefania,2019,6,F,206=
Tabitha,2019,6,F,216=
Thalia,2019,6,F,216=
Vanessa,2019,6,F,216=
Harley,2019,59,F,216=
Eve,2019,58,F,216=
Imogen,2019,58,F,216=
Elizabeth,2019,57,F,216=
Cora,2019,56,F,216=
Florence,2019,54,F,224=
Georgie,2019,54,F,224=
Lilly,2019,53,F,224=
Matilda,2019,52,F,224=
Mirren,2019,52,F,224=
Phoebe,2019,52,F,224=
Rowan,2019,51,F,224=
Lola,2019,50,F,224=
Aayat,2019,5,F,224=
Abbey,2019,5,F,224=
Abi,2019,5,F,224=
Ailidh,2019,5,F,224=
Ailish,2019,5,F,224=
Ainsley,2019,5,F,237=
Aisling,2019,5,F,237=
Alina,2019,5,F,237=
Alisa,2019,5,F,237=
Alma,2019,5,F,237=
Anastazja,2019,5,F,237=
Andi,2019,5,F,237=
Annalise,2019,5,F,237=
Arwa,2019,5,F,237=
Aseel,2019,5,F,237=
Athena,2019,5,F,237=
Aurelia,2019,5,F,248=
Avianna,2019,5,F,248=
Ayra,2019,5,F,248=
Beatrix,2019,5,F,248=
Bianca,2019,5,F,248=
Bianka,2019,5,F,248=
Blossom,2019,5,F,248=
Blythe,2019,5,F,248=
Brodie,2019,5,F,248=
Charli,2019,5,F,248=
Clementine,2019,5,F,258=
Clodagh,2019,5,F,258=
Daisie,2019,5,F,258=
Dakota,2019,5,F,258=
Dana,2019,5,F,258=
Danni,2019,5,F,258=
Elin,2019,5,F,258=
Ella-Louise,2019,5,F,258=
Elliana,2019,5,F,258=
Ellie-Rose,2019,5,F,267=
Ember,2019,5,F,267=
Emme,2019,5,F,267=
Esmie,2019,5,F,267=
Fara,2019,5,F,267=
Gaia,2019,5,F,267=
Gia,2019,5,F,267=
Giulia,2019,5,F,267=
Gracie-Mae,2019,5,F,267=
